book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre
32504,https://www.goodreads.com/book/show/32504.Blood_Work,"Blood Work (Terry McCaleb, #1; Harry Bosch Universe, #8)",Michael Connelly,4.13,"52,177",1998,315,crime
39796,https://www.goodreads.com/book/show/39796.Sidetracked,"Sidetracked (Kurt Wallander, #5)",Henning Mankell,4.07,"23,252",1995,314,crime
128757,https://www.goodreads.com/book/show/128757.Bones_to_Ashes,"Bones to Ashes (Temperance Brennan, #10)",Kathy Reichs,3.95,"29,736",2007,314,crime
25622296-strangers-on-a-train,https://www.goodreads.com/book/show/25622296-strangers-on-a-train,Strangers on a Train (Paperback),Patricia Highsmith,3.79,"27,464",1950,313,crime
128755,https://www.goodreads.com/book/show/128755.Cross_Bones,"Cross Bones (Temperance Brennan, #8)",Kathy Reichs,3.89,"28,026",2005,313,crime
36430011-you,https://www.goodreads.com/book/show/36430011-you,"You (You, #1)",Caroline Kepnes,3.92,"185,839",2014,312,crime
1182531,https://www.goodreads.com/book/show/1182531.Cold_Granite,"Cold Granite (Logan McRae, #1)",Stuart MacBride,4.04,"20,636",2005,312,crime
175242,https://www.goodreads.com/book/show/175242.Every_Dead_Thing,"Every Dead Thing (Charlie Parker, #1)",John Connolly,3.98,"31,168",1999,312,crime
124509,https://www.goodreads.com/book/show/124509.Smilla_s_Sense_of_Snow,Smilla's Sense of Snow (Paperback),Peter Høeg,3.76,"48,569",1992,311,crime
776159,https://www.goodreads.com/book/show/776159.The_Lady_in_the_Lake,The Lady in the Lake (Paperback),Raymond Chandler,4.04,"25,650",1943,310,crime
74036,https://www.goodreads.com/book/show/74036.Ceremony_in_Death,"Ceremony in Death (In Death, #5)",J.D. Robb,4.26,"42,287",1997,310,crime
5346,https://www.goodreads.com/book/show/5346.The_Last_Juror,The Last Juror (Paperback),John Grisham,3.90,"94,891",2004,309,crime
10847,https://www.goodreads.com/book/show/10847.Under_the_Banner_of_Heaven,Under the Banner of Heaven: A Story of Violent Faith (Paperback),Jon Krakauer,3.98,"174,317",2003,308,crime
6422,https://www.goodreads.com/book/show/6422.Four_to_Score,"Four to Score (Stephanie Plum, #4)",Janet Evanovich,4.16,"135,377",1998,308,crime
31623,https://www.goodreads.com/book/show/31623.Blow_Fly,"Blow Fly (Kay Scarpetta, #12)",Patricia Cornwell,3.79,"40,205",2003,308,crime
16332,https://www.goodreads.com/book/show/16332.Third_Girl,"Third Girl (Hercule Poirot, #40)",Agatha Christie,3.69,"25,751",1966,307,crime
754713,https://www.goodreads.com/book/show/754713.His_Last_Bow,"His Last Bow (Sherlock Holmes, #8)",Arthur Conan Doyle,4.25,"41,900",1892,307,crime
212622,https://www.goodreads.com/book/show/212622.Sparkling_Cyanide,"Sparkling Cyanide  (Colonel Race, #4)",Agatha Christie,3.91,"26,301",1944,306,crime
6138,https://www.goodreads.com/book/show/6138.The_Moonstone,The Moonstone (Paperback),Wilkie Collins,3.90,"91,056",1868,306,crime
32416,https://www.goodreads.com/book/show/32416.Hannibal_Rising,"Hannibal Rising (Hannibal Lecter, #4)",Thomas  Harris,3.60,"49,063",1988,305,crime
9578677-the-silent-girl,https://www.goodreads.com/book/show/9578677-the-silent-girl,"The Silent Girl (Rizzoli & Isles, #9)",Tess Gerritsen,4.12,"40,238",2011,304,crime
41154336-the-chestnut-man,https://www.goodreads.com/book/show/41154336-the-chestnut-man,The Chestnut Man (Hardcover),Søren Sveistrup,4.20,"47,956",2018,303,crime
5345,https://www.goodreads.com/book/show/5345.The_Innocent_Man,The Innocent Man: Murder and Injustice in a Small Town (Hardcover),John Grisham,3.84,"72,200",2006,303,crime
20881071-the-burning-room,https://www.goodreads.com/book/show/20881071-the-burning-room,"The Burning Room (Harry Bosch, #17; Harry Bosch Universe, #26)",Michael Connelly,4.10,"52,489",2014,303,crime
29588376-the-lies-of-locke-lamora,https://www.goodreads.com/book/show/29588376-the-lies-of-locke-lamora,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,4.25,"259,811",2006,302,crime
33668,https://www.goodreads.com/book/show/33668.4th_of_July,"4th of July (Women's Murder Club, #4)",James Patterson,4.07,"80,385",2005,302,crime
9635495-fallen,https://www.goodreads.com/book/show/9635495-fallen,"Fallen (Will Trent, #5)",Karin Slaughter,4.19,"49,063",2011,301,crime
21436,https://www.goodreads.com/book/show/21436.Cat_Mouse,"Cat & Mouse (Alex Cross, #4)",James Patterson,4.00,"70,093",1997,301,crime
25734248-the-widow,https://www.goodreads.com/book/show/25734248-the-widow,"The Widow (Kate Waters, #1)",Fiona Barton,3.52,"100,126",2016,300,crime
231562,https://www.goodreads.com/book/show/231562.The_Enemy,"The Enemy (Jack Reacher, #8)",Lee Child,4.12,"118,745",2004,299,crime
5957702-206-bones,https://www.goodreads.com/book/show/5957702-206-bones,"206 Bones (Temperance Brennan, #12)",Kathy Reichs,3.94,"26,792",2009,299,crime
36058,https://www.goodreads.com/book/show/36058.The_Big_Nowhere,"The Big Nowhere (L.A. Quartet, #2)",James Ellroy,4.08,"17,849",1988,299,crime
320167,https://www.goodreads.com/book/show/320167.The_Last_Precinct,"The Last Precinct (Kay Scarpetta, #11)",Patricia Cornwell,3.87,"36,332",2000,298,crime
89656,https://www.goodreads.com/book/show/89656.C_is_for_Corpse,"C is for Corpse  (Kinsey Millhone, #3)",Sue Grafton,3.90,"50,046",1986,297,crime
52415,https://www.goodreads.com/book/show/52415.The_Fifth_Woman,"The Fifth Woman (Kurt Wallander, #6)",Henning Mankell,4.02,"26,770",1996,295,crime
6423,https://www.goodreads.com/book/show/6423.High_Five,"High Five (Stephanie Plum, #5)",Janet Evanovich,4.17,"122,586",1999,295,crime
68768,https://www.goodreads.com/book/show/68768.Black_and_Blue,"Black and Blue (Inspector Rebus, #8)",Ian Rankin,4.07,"17,792",1997,295,crime
21721,https://www.goodreads.com/book/show/21721.A_Faint_Cold_Fear,"A Faint Cold Fear (Grant County, #3)",Karin Slaughter,4.06,"43,939",2003,295,crime
10428708-the-affair,https://www.goodreads.com/book/show/10428708-the-affair,"The Affair (Jack Reacher, #16)",Lee Child,4.10,"92,007",2011,294,crime
34810320-sadie,https://www.goodreads.com/book/show/34810320-sadie,Sadie (Hardcover),Courtney Summers,4.08,"90,602",2018,293,crime
39801,https://www.goodreads.com/book/show/39801.The_White_Lioness,"The White Lioness (Kurt Wallander, #3)",Henning Mankell,3.87,"21,522",1993,293,crime
2095583,https://www.goodreads.com/book/show/2095583.Devil_Bones,"Devil Bones (Temperance Brennan, #11)",Kathy Reichs,3.91,"28,599",2008,293,crime
15818362-into-the-darkest-corner,https://www.goodreads.com/book/show/15818362-into-the-darkest-corner,Into the Darkest Corner (Paperback),Elizabeth Haynes,4.07,"74,650",2007,292,crime
31374,https://www.goodreads.com/book/show/31374.A_Great_Deliverance,"A Great Deliverance (Inspector Lynley, #1)",Elizabeth  George,4.03,"47,617",1988,292,crime
16425,https://www.goodreads.com/book/show/16425.The_Labours_of_Hercules,"The Labours of Hercules (Hercule Poirot, #27)",Agatha Christie,3.80,"22,255",1947,291,crime
762806,https://www.goodreads.com/book/show/762806.Gorky_Park,"Gorky Park (Arkady Renko, #1)",Martin Cruz Smith,4.04,"71,365",1981,291,crime
6858,https://www.goodreads.com/book/show/6858.Hot_Six,"Hot Six (Stephanie Plum, #6)",Janet Evanovich,4.18,"124,606",2000,289,crime
132778,https://www.goodreads.com/book/show/132778.Vengeance_in_Death,"Vengeance in Death (In Death, #6)",J.D. Robb,4.33,"40,197",1997,287,crime
40163119-say-nothing,https://www.goodreads.com/book/show/40163119-say-nothing,Say Nothing: A True Story of Murder and Memory in Northern Ireland (Hardcover),Patrick Radden Keefe,4.39,"72,247",2018,286,crime
162823,https://www.goodreads.com/book/show/162823.The_Case_Book_of_Sherlock_Holmes,"The Case-Book of Sherlock Holmes (Sherlock Holmes, #9)",Arthur Conan Doyle,4.15,"24,951",1927,286,crime
12922320-criminal,https://www.goodreads.com/book/show/12922320-criminal,"Criminal (Will Trent, #6)",Karin Slaughter,4.24,"42,131",2012,286,crime
32599492-the-girl-who-takes-an-eye-for-an-eye,https://www.goodreads.com/book/show/32599492-the-girl-who-takes-an-eye-for-an-eye,"The Girl Who Takes an Eye for an Eye (Millennium, #5)",David Lagercrantz,3.79,"71,833",2017,285,crime
12782865-the-lewis-man,https://www.goodreads.com/book/show/12782865-the-lewis-man,"The Lewis Man (Lewis Trilogy, #2)",Peter  May,4.20,"24,631",2011,284,crime
7054123-the-poisoner-s-handbook,https://www.goodreads.com/book/show/7054123-the-poisoner-s-handbook,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York (Hardcover),Deborah Blum,3.98,"35,260",2010,283,crime
23602504-blood-on-snow,https://www.goodreads.com/book/show/23602504-blood-on-snow,"Blood on Snow (Blood on Snow, #1)",Jo Nesbø,3.57,"27,747",2014,282,crime
21479290-the-hanging-tree,https://www.goodreads.com/book/show/21479290-the-hanging-tree,"The Hanging Tree (Rivers of London, #6)",Ben Aaronovitch,4.21,"29,893",2016,282,crime
29589074-truly-devious,https://www.goodreads.com/book/show/29589074-truly-devious,"Truly Devious (Truly Devious, #1)",Maureen Johnson,4.01,"81,346",2018,281,crime
690146,https://www.goodreads.com/book/show/690146.The_Adventure_of_the_Christmas_Pudding,"The Adventure of the Christmas Pudding (Hercule Poirot, #35)",Agatha Christie,3.80,"16,938",1960,281,crime
6424,https://www.goodreads.com/book/show/6424.Seven_Up,"Seven Up (Stephanie Plum, #7)",Janet Evanovich,4.12,"123,958",2001,281,crime
501124,https://www.goodreads.com/book/show/501124.One_Good_Turn,"One Good Turn (Jackson Brodie, #2)",Kate Atkinson,3.83,"41,675",2006,281,crime
56616,https://www.goodreads.com/book/show/56616.Double_Indemnity,Double Indemnity (Paperback),James M. Cain,4.06,"27,033",1936,280,crime
10868182-the-hidden-child,https://www.goodreads.com/book/show/10868182-the-hidden-child,"The Hidden Child (Patrik Hedström, #5)",Camilla Läckberg,3.98,"25,454",2007,277,crime
6268632-the-janus-stone,https://www.goodreads.com/book/show/6268632-the-janus-stone,"The Janus Stone (Ruth Galloway, #2)",Elly Griffiths,3.93,"27,611",2010,277,crime
6977769-61-hours,https://www.goodreads.com/book/show/6977769-61-hours,"61 Hours (Jack Reacher, #14)",Lee Child,4.10,"81,593",2010,277,crime
95382,https://www.goodreads.com/book/show/95382.The_Pale_Horse,"The Pale Horse (Ariadne Oliver, #5)",Agatha Christie,3.84,"22,439",1961,277,crime
9681098-the-fifth-witness,https://www.goodreads.com/book/show/9681098-the-fifth-witness,"The Fifth Witness (Mickey Haller, #4; Harry Bosch Universe, #22)",Michael Connelly,4.19,"64,998",2011,276,crime
10008056-journal-64,https://www.goodreads.com/book/show/10008056-journal-64,"Journal 64 (Afdeling Q, #4)",Jussi Adler-Olsen,4.05,"22,863",2010,275,crime
22341263-my-sister-s-grave,https://www.goodreads.com/book/show/22341263-my-sister-s-grave,"My Sister's Grave (Tracy Crosswhite, #1)",Robert Dugoni,4.06,"140,075",2014,275,crime
618399,https://www.goodreads.com/book/show/618399.The_Hunter,"The Hunter (Parker, #1)",Richard Stark,4.02,"12,450",1962,275,crime
102303,https://www.goodreads.com/book/show/102303.Why_Didn_t_They_Ask_Evans_,Why Didn't They Ask Evans? (Paperback),Agatha Christie,3.88,"27,685",1934,274,crime
43231095-american-predator,https://www.goodreads.com/book/show/43231095-american-predator,American Predator: The Hunt for the Most Meticulous Serial Killer of the 21st Century (Hardcover),Maureen Callahan,4.09,"24,754",2019,274,crime
703353,https://www.goodreads.com/book/show/703353.Dead_Simple,"Dead Simple (Roy Grace, #1)",Peter James,4.05,"24,241",2005,274,crime
238125,https://www.goodreads.com/book/show/238125.Holiday_in_Death,"Holiday in Death (In Death, #7)",J.D. Robb,4.30,"39,085",1998,274,crime
25010281-the-crossing,https://www.goodreads.com/book/show/25010281-the-crossing,"The Crossing (Harry Bosch, #18; Harry Bosch Universe, #27)",Michael Connelly,4.24,"53,638",2015,273,crime
16366,https://www.goodreads.com/book/show/16366.Endless_Night,Endless Night (Paperback),Agatha Christie,3.82,"28,088",1967,273,crime
72579,https://www.goodreads.com/book/show/72579.Alias_Grace,Alias Grace (Hardcover),Margaret Atwood,4.03,"127,340",1996,273,crime
205262,https://www.goodreads.com/book/show/205262.Strip_Jack,"Strip Jack (Inspector Rebus, #4)",Ian Rankin,3.89,"15,339",1992,273,crime
41022009-cocaine-blues,https://www.goodreads.com/book/show/41022009-cocaine-blues,"Cocaine Blues (Phryne Fisher, #1)",Kerry Greenwood,3.84,"24,978",1989,272,crime
105760,https://www.goodreads.com/book/show/105760.Zodiac,Zodiac (Paperback),Robert Graysmith,3.93,"23,681",1986,272,crime
16308,https://www.goodreads.com/book/show/16308.Taken_at_the_Flood,"Taken at the Flood (Hercule Poirot, #29)",Agatha Christie,3.77,"20,017",1948,272,crime
10614,https://www.goodreads.com/book/show/10614.Misery,Misery (Paperback),Stephen King,4.18,"570,564",1987,271,crime
1606783,https://www.goodreads.com/book/show/1606783.Olycksf_geln,"Olycksfågeln (Patrik Hedström, #4)",Camilla Läckberg,3.80,"22,495",2006,270,crime
23602561-the-cartel,https://www.goodreads.com/book/show/23602561-the-cartel,The Cartel (Power of the Dog #2),Don Winslow,4.31,"30,824",2015,270,crime
2049,https://www.goodreads.com/book/show/2049.The_High_Window,The High Window (Paperback),Raymond Chandler,4.03,"23,765",1942,270,crime
702539,https://www.goodreads.com/book/show/702539.Get_Shorty,"Get Shorty (Chili Palmer, #1)",Elmore Leonard,3.96,"23,549",1990,270,crime
2999282-dexter-by-design,https://www.goodreads.com/book/show/2999282-dexter-by-design,"Dexter By Design (Dexter, #4)",Jeff Lindsay,3.76,"25,959",2008,270,crime
79378,https://www.goodreads.com/book/show/79378.Roses_Are_Red,"Roses Are Red (Alex Cross, #6)",James Patterson,4.05,"65,956",2000,269,crime
79379,https://www.goodreads.com/book/show/79379.Violets_Are_Blue,"Violets Are Blue (Alex Cross, #7)",James Patterson,3.97,"61,391",2001,269,crime
182012,https://www.goodreads.com/book/show/182012.Indelible,"Indelible (Grant County, #4)",Karin Slaughter,4.16,"41,123",2004,268,crime
68099,https://www.goodreads.com/book/show/68099.Death_at_La_Fenice,"Death at La Fenice (Commissario Brunetti, #1)",Donna Leon,3.88,"30,417",1992,268,crime
3832,https://www.goodreads.com/book/show/3832.Cover_Her_Face,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.93,"36,977",1962,268,crime
80660,https://www.goodreads.com/book/show/80660.We_Need_to_Talk_About_Kevin,We Need to Talk About Kevin (Paperback),Lionel Shriver,4.04,"188,332",2003,267,crime
35297426-then-she-was-gone,https://www.goodreads.com/book/show/35297426-then-she-was-gone,Then She Was Gone (Hardcover),Lisa Jewell,4.04,"320,426",2017,266,crime
3758,https://www.goodreads.com/book/show/3758.Casino_Royale,"Casino Royale (James Bond, #1)",Ian Fleming,3.75,"80,648",1953,265,crime
21445,https://www.goodreads.com/book/show/21445.The_5th_Horseman,"The 5th Horseman (Women's Murder Club, #5)",James Patterson,4.06,"68,471",2006,265,crime
17333227-the-gods-of-guilt,https://www.goodreads.com/book/show/17333227-the-gods-of-guilt,"The Gods of Guilt (Mickey Haller, #5; Harry Bosch Universe, #25)",Michael Connelly,4.15,"50,227",2013,264,crime
77489,https://www.goodreads.com/book/show/77489.The_Black_Book,"The Black Book (Inspector Rebus, #5)",Ian Rankin,3.97,"15,117",1993,264,crime
909932,https://www.goodreads.com/book/show/909932.Ordeal_by_Innocence,Ordeal by Innocence (Paperback),Agatha Christie,3.84,"22,309",1958,263,crime
36588482-the-ruin,https://www.goodreads.com/book/show/36588482-the-ruin,"The Ruin (Cormac Reilly, #1)",Dervla  McTiernan,3.97,"28,760",2018,263,crime
1618,https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,The Curious Incident of the Dog in the Night-Time (Paperback),Mark Haddon,3.89,"1,308,730",2003,263,crime
29154543-the-wrong-side-of-goodbye,https://www.goodreads.com/book/show/29154543-the-wrong-side-of-goodbye,"The Wrong Side of Goodbye (Harry Bosch, #19; Harry Bosch Universe, #28)",Michael Connelly,4.32,"64,327",2016,263,crime
1845403,https://www.goodreads.com/book/show/1845403.Exit_Music,"Exit Music (Inspector Rebus, #17)",Ian Rankin,4.10,"17,703",2007,263,crime
5199022-cut-run,https://www.goodreads.com/book/show/5199022-cut-run,"Cut & Run (Cut & Run, #1)",Madeleine Urban,4.15,"28,235",2008,263,crime
36064,https://www.goodreads.com/book/show/36064.American_Tabloid,American Tabloid (Underworld USA #1),James Ellroy,4.18,"18,174",1995,263,crime
3289281-when-will-there-be-good-news,https://www.goodreads.com/book/show/3289281-when-will-there-be-good-news,"When Will There Be Good News? (Jackson Brodie, #3)",Kate Atkinson,4.00,"44,034",2008,262,crime
91477,https://www.goodreads.com/book/show/91477.Fool_Moon,"Fool Moon (The Dresden Files, #2)",Jim Butcher,3.99,"181,306",2001,262,crime
11588,https://www.goodreads.com/book/show/11588.The_Shining,The Shining (Paperback),Stephen King,4.24,"1,253,413",1977,262,crime
39798,https://www.goodreads.com/book/show/39798.Firewall,"Firewall (Kurt Wallander, #8)",Henning Mankell,3.96,"19,132",1998,262,crime
7776678-naked-heat,https://www.goodreads.com/book/show/7776678-naked-heat,"Naked Heat (Nikki Heat, #2)",Richard Castle,3.79,"25,426",2010,261,crime
130260,https://www.goodreads.com/book/show/130260.Birdman,"Birdman (Jack Caffery, #1)",Mo Hayder,3.90,"24,448",1999,261,crime
6530,https://www.goodreads.com/book/show/6530.Trace,"Trace (Kay Scarpetta, #13)",Patricia Cornwell,3.81,"33,927",2004,260,crime
483103,https://www.goodreads.com/book/show/483103.The_Seven_Dials_Mystery,"The Seven Dials Mystery (Superintendent Battle, #2)",Agatha Christie,3.81,"22,573",1929,260,crime
7189177-spider-bones,https://www.goodreads.com/book/show/7189177-spider-bones,"Spider Bones (Temperance Brennan, #13)",Kathy Reichs,3.93,"25,245",2010,260,crime
142540,https://www.goodreads.com/book/show/142540.The_Empty_Chair,"The Empty Chair (Lincoln Rhyme, #3)",Jeffery Deaver,4.05,"32,294",2000,260,crime
37301,https://www.goodreads.com/book/show/37301.Rules_of_Prey,"Rules of Prey (Lucas Davenport, #1)",John Sandford,4.11,"82,518",1989,260,crime
32796253-final-girls,https://www.goodreads.com/book/show/32796253-final-girls,Final Girls (Hardcover),Riley Sager,3.83,"108,889",2017,259,crime
39792,https://www.goodreads.com/book/show/39792.The_Man_Who_Smiled,The Man Who Smiled (Kurt Wallander #4),Henning Mankell,3.95,"23,496",1994,259,crime
121646,https://www.goodreads.com/book/show/121646.Murder_in_the_Mews,"Murder in the Mews (Hercule Poirot, #16)",Agatha Christie,3.81,"19,663",1937,258,crime
6526,https://www.goodreads.com/book/show/6526.Book_of_the_Dead,"Book of the Dead (Kay Scarpetta, #15)",Patricia Cornwell,3.69,"30,961",2007,258,crime
21722,https://www.goodreads.com/book/show/21722.Faithless,"Faithless (Grant County, #5)",Karin Slaughter,4.10,"34,886",2005,258,crime
13143,https://www.goodreads.com/book/show/13143.Pop_Goes_the_Weasel,"Pop Goes the Weasel (Alex Cross, #5)",James Patterson,4.01,"63,464",1999,258,crime
163166,https://www.goodreads.com/book/show/163166.The_Shape_of_Water,"The Shape of Water (Inspector Montalbano, #1)",Andrea Camilleri,3.77,"19,461",1994,257,crime
595538,https://www.goodreads.com/book/show/595538.Roseanna,"Roseanna (Martin Beck, #1)",Maj Sjöwall,3.81,"17,340",1965,257,crime
13330370-the-last-policeman,https://www.goodreads.com/book/show/13330370-the-last-policeman,"The Last Policeman (The Last Policeman, #1)",Ben H. Winters,3.80,"33,926",2012,257,crime
5349,https://www.goodreads.com/book/show/5349.The_Rainmaker,The Rainmaker (Paperback),John Grisham,3.96,"186,030",1995,256,crime
4527502-the-scarecrow,https://www.goodreads.com/book/show/4527502-the-scarecrow,"The Scarecrow (Jack McEvoy, #2; Harry Bosch Universe, #19)",Michael Connelly,4.08,"45,929",2009,256,crime
172691,https://www.goodreads.com/book/show/172691.Conspiracy_in_Death,"Conspiracy in Death (In Death, #8)",J.D. Robb,4.34,"36,998",1999,256,crime
18770398-night-film,https://www.goodreads.com/book/show/18770398-night-film,Night Film (Paperback),Marisha Pessl,3.79,"91,693",2013,255,crime
6538,https://www.goodreads.com/book/show/6538.Portrait_of_a_Killer,Portrait of a Killer: Jack the Ripper - Case Closed (Mass Market Paperback),Patricia Cornwell,3.50,"35,594",2002,255,crime
14781507-standing-in-another-man-s-grave,https://www.goodreads.com/book/show/14781507-standing-in-another-man-s-grave,"Standing in Another Man's Grave (Inspector Rebus, #18)",Ian Rankin,4.06,"16,935",2012,254,crime
6115138-sworn-to-silence,https://www.goodreads.com/book/show/6115138-sworn-to-silence,"Sworn to Silence (Kate Burkholder, #1)",Linda Castillo,4.01,"40,801",2009,254,crime
91480,https://www.goodreads.com/book/show/91480.The_Wire_in_the_Blood,"The Wire in the Blood (Tony Hill & Carol Jordan, #2)",Val McDermid,4.12,"20,416",1997,254,crime
11566,https://www.goodreads.com/book/show/11566.The_Green_Mile,The Green Mile (Paperback),Stephen King,4.45,"272,773",1996,253,crime
6425,https://www.goodreads.com/book/show/6425.Hard_Eight,"Hard Eight (Stephanie Plum, #8)",Janet Evanovich,4.14,"122,600",2002,253,crime
69800,https://www.goodreads.com/book/show/69800.The_Naming_of_the_Dead,"The Naming of the Dead (Inspector Rebus, #16)",Ian Rankin,4.01,"12,444",2006,252,crime
25328976-the-drowning,https://www.goodreads.com/book/show/25328976-the-drowning,"The Drowning (Patrik Hedström, #6)",Camilla Läckberg,3.95,"20,672",2007,251,crime
12849385-the-innocent,https://www.goodreads.com/book/show/12849385-the-innocent,"The Innocent (Will Robie, #1)",David Baldacci,4.14,"97,754",2012,251,crime
1225261,https://www.goodreads.com/book/show/1225261.No_Time_for_Goodbye,"No Time for Goodbye (No Time For Goodbye, #1)",Linwood Barclay,3.99,"39,572",2007,251,crime
16339,https://www.goodreads.com/book/show/16339.The_Sittaford_Mystery,The Sittaford Mystery (Paperback),Agatha Christie,3.77,"20,047",1931,250,crime
131374,https://www.goodreads.com/book/show/131374.Murder_Is_Easy,"Murder Is Easy  (Superintendent Battle, #4)",Agatha Christie,3.79,"22,147",1939,250,crime
64865,https://www.goodreads.com/book/show/64865.B_is_for_Burglar,"B is for Burglar (Kinsey Millhone, #2)",Sue Grafton,3.87,"51,929",1985,250,crime
3093685-white-nights,https://www.goodreads.com/book/show/3093685-white-nights,"White Nights (Shetland Island, #2)",Ann Cleeves,4.01,"23,164",2008,250,crime
268598,https://www.goodreads.com/book/show/268598.Loyalty_in_Death,"Loyalty in Death (In Death, #9)",J.D. Robb,4.30,"32,713",1999,250,crime
205650,https://www.goodreads.com/book/show/205650.Fleshmarket_Close,Fleshmarket Close (Inspector Rebus #15),Ian Rankin,3.99,"14,197",2004,250,crime
39799,https://www.goodreads.com/book/show/39799.One_Step_Behind,"One Step Behind  (Kurt Wallander, #7)",Henning Mankell,4.07,"21,248",1997,249,crime
16703,https://www.goodreads.com/book/show/16703.The_Yiddish_Policemen_s_Union,The Yiddish Policemen's Union (Hardcover),Michael Chabon,3.71,"80,964",2007,248,crime
6528,https://www.goodreads.com/book/show/6528.Predator,"Predator (Kay Scarpetta, #14)",Patricia Cornwell,3.72,"31,215",2005,248,crime
482889,https://www.goodreads.com/book/show/482889.Sleepyhead,"Sleepyhead (Tom Thorne, #1)",Mark Billingham,3.85,"17,901",2001,247,crime
18877989-people-who-eat-darkness,https://www.goodreads.com/book/show/18877989-people-who-eat-darkness,People Who Eat Darkness: The True Story of a Young Woman Who Vanished from the Streets of Tokyo--and the Evil That Swallowed Her Up (Kindle Edition),Richard Lloyd Parry,3.79,"22,884",2010,247,crime
13131,https://www.goodreads.com/book/show/13131.The_6th_Target,"The 6th Target (Women's Murder Club, #6)",James Patterson,4.04,"62,832",2007,247,crime
7307795-started-early-took-my-dog,https://www.goodreads.com/book/show/7307795-started-early-took-my-dog,"Started Early, Took My Dog (Jackson Brodie, #4)",Kate Atkinson,3.93,"43,505",2010,246,crime
4494917-gone-tomorrow,https://www.goodreads.com/book/show/4494917-gone-tomorrow,"Gone Tomorrow (Jack Reacher, #13)",Lee Child,4.17,"96,750",2009,245,crime
32075859-the-force,https://www.goodreads.com/book/show/32075859-the-force,The Force (Hardcover),Don Winslow,4.09,"22,726",2017,245,crime
36236124-fight-club,https://www.goodreads.com/book/show/36236124-fight-club,Fight Club (Paperback),Chuck Palahniuk,4.18,"538,438",1996,245,crime
10574,https://www.goodreads.com/book/show/10574.The_Colorado_Kid,The Colorado Kid (Mass Market Paperback),Stephen King,3.39,"41,839",2005,245,crime
23153154-memory-man,https://www.goodreads.com/book/show/23153154-memory-man,"Memory Man (Amos Decker, #1)",David Baldacci,4.08,"121,427",2015,244,crime
13128,https://www.goodreads.com/book/show/13128.Cross,"Cross (Alex Cross, #12)",James Patterson,4.01,"63,815",2006,244,crime
13272498-last-to-die,https://www.goodreads.com/book/show/13272498-last-to-die,"Last to Die (Rizzoli & Isles, #10)",Tess Gerritsen,4.11,"30,813",2012,244,crime
38204677-dark-sacred-night,https://www.goodreads.com/book/show/38204677-dark-sacred-night,"Dark Sacred Night (Renée Ballard, #2; Harry Bosch, #21; Harry Bosch Universe, #31)",Michael Connelly,4.13,"52,779",2018,243,crime
18209454-the-thousand-dollar-tan-line,https://www.goodreads.com/book/show/18209454-the-thousand-dollar-tan-line,"The Thousand-Dollar Tan Line (Veronica Mars, #1)",Rob Thomas,3.98,"44,784",2014,243,crime
511993,https://www.goodreads.com/book/show/511993.Mortal_Causes,"Mortal Causes (Inspector Rebus, #6)",Ian Rankin,3.96,"13,382",1994,243,crime
2833172-scarpetta,https://www.goodreads.com/book/show/2833172-scarpetta,"Scarpetta (Kay Scarpetta, #16)",Patricia Cornwell,3.78,"31,858",2008,243,crime
425123,https://www.goodreads.com/book/show/425123.Gone_Baby_Gone,"Gone, Baby, Gone (Kenzie & Gennaro, #4)",Dennis Lehane,4.13,"37,041",1998,243,crime
32075671-the-hate-u-give,https://www.goodreads.com/book/show/32075671-the-hate-u-give,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,4.50,"658,280",2017,242,crime
23214337-forensics,https://www.goodreads.com/book/show/23214337-forensics,"Forensics: What Bugs, Burns, Prints, DNA and More Tell Us About Crime (Hardcover)",Val McDermid,4.08,"8,246",2014,242,crime
19494,https://www.goodreads.com/book/show/19494.The_Spy_Who_Came_In_from_the_Cold,The Spy Who Came In from the Cold (Paperback),John le Carré,4.04,"99,253",1963,242,crime
336237,https://www.goodreads.com/book/show/336237.The_Falls,The Falls (Inspector Rebus #12),Ian Rankin,4.02,"14,728",2001,242,crime
7869,https://www.goodreads.com/book/show/7869.The_Bourne_Identity,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,4.04,"421,576",1980,241,crime
507992,https://www.goodreads.com/book/show/507992.The_Hanging_Garden,"The Hanging Garden (Inspector Rebus, #9)",Ian Rankin,4.07,"13,484",1998,241,crime
52661162-the-searcher,https://www.goodreads.com/book/show/52661162-the-searcher,The Searcher (Hardcover),Tana French,3.82,"88,211",2020,240,crime
9783200-now-you-see-me,https://www.goodreads.com/book/show/9783200-now-you-see-me,"Now You See Me (Lacey Flint, #1)",Sharon J. Bolton,4.02,"23,968",2011,240,crime
8357992-worth-dying-for,https://www.goodreads.com/book/show/8357992-worth-dying-for,"Worth Dying For (Jack Reacher, #15)",Lee Child,4.21,"85,853",2010,239,crime
