book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre
68538,https://www.goodreads.com/book/show/68538.Rome_Sweet_Home,Rome Sweet Home: Our Journey to Catholicism (Paperback),Scott Hahn,4.37,"8,049",1993,140,religion
118252,https://www.goodreads.com/book/show/118252.Mahabharata,Mahabharata (Paperback),C. Rajagopalachari,4.31,"10,248",1950,138,religion
117833,https://www.goodreads.com/book/show/117833.The_Master_and_Margarita,The Master and Margarita (Paperback),Mikhail Bulgakov,4.28,"278,038",1967,138,religion
51893,https://www.goodreads.com/book/show/51893.Thus_Spoke_Zarathustra,Thus Spoke Zarathustra (Paperback),Friedrich Nietzsche,4.05,"125,380",1883,138,religion
2139442,https://www.goodreads.com/book/show/2139442.The_Doctrine_and_Covenants_of_the_Church_of_Jesus_Christ_of_Latter_Day_Saints,The Doctrine and Covenants of the Church of Jesus Christ of Latter-Day Saints (Hardcover),The Church of Jesus Christ of Latter-day Saints,4.54,"6,851",1835,138,religion
12535,https://www.goodreads.com/book/show/12535.Plan_B,Plan B: Further Thoughts on Faith (Paperback),Anne Lamott,4.01,"21,519",2004,138,religion
776,https://www.goodreads.com/book/show/776.Buddhism_Plain_and_Simple,Buddhism Plain and Simple (Paperback),Steve Hagen,3.98,"9,338",1997,137,religion
19164,https://www.goodreads.com/book/show/19164.The_Divine_Comedy_of_Dante_Alighieri_Volume_2,"The Divine Comedy of Dante Alighieri, Volume 2: Purgatorio (Paperback)",Dante Alighieri,4.03,"23,087",1320,137,religion
8495145-god-no-signs-you-may-already-be-an-atheist-and-other-magical-tales,https://www.goodreads.com/book/show/8495145-god-no-signs-you-may-already-be-an-atheist-and-other-magical-tales,"God, No! Signs You May Already Be an Atheist and Other Magical Tales (Hardcover)",Penn Jillette,3.66,"7,566",2011,137,religion
214333,https://www.goodreads.com/book/show/214333.The_Case_for_a_Creator,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God (Paperback),Lee Strobel,4.08,"12,578",2004,137,religion
108744,https://www.goodreads.com/book/show/108744.Abraham,Abraham: A Journey to the Heart of Three Faiths (Paperback),Bruce Feiler,3.74,"3,136",2002,137,religion
23878688-the-5-love-languages,https://www.goodreads.com/book/show/23878688-the-5-love-languages,The 5 Love Languages: The Secret to Love that Lasts (Kindle Edition),Gary Chapman,4.24,"345,209",1990,136,religion
8489,https://www.goodreads.com/book/show/8489.Muhammad,Muhammad: A Prophet for Our Time (Hardcover),Karen Armstrong,4.08,"2,868",2006,135,religion
12321,https://www.goodreads.com/book/show/12321.Beyond_Good_and_Evil,Beyond Good and Evil (Paperback),Friedrich Nietzsche,3.99,"79,376",1886,134,religion
52397,https://www.goodreads.com/book/show/52397.Parable_of_the_Sower,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,4.18,"99,847",1993,134,religion
175141,https://www.goodreads.com/book/show/175141.The_Courage_to_Be,The Courage to Be (Paperback),Paul Tillich,4.10,"3,058",1952,134,religion
12542,https://www.goodreads.com/book/show/12542.Grace_Eventually_,Grace (Eventually): Thoughts on Faith,Anne Lamott,3.93,"17,069",2007,134,religion
179780,https://www.goodreads.com/book/show/179780.The_Exorcist,The Exorcist (Mass Market Paperback),William Peter Blatty,4.19,"198,046",1971,134,religion
64081,https://www.goodreads.com/book/show/64081.The_Irresistible_Revolution,The Irresistible Revolution: Living as an Ordinary Radical (Paperback),Shane Claiborne,3.99,"25,403",2006,133,religion
27528,https://www.goodreads.com/book/show/27528.Nicolae,"Nicolae (Left Behind, #3)",Tim LaHaye,3.95,"36,209",1997,133,religion
139855,https://www.goodreads.com/book/show/139855.Knowing_God,Knowing God (Paperback),J.I. Packer,4.27,"51,412",1973,133,religion
53817,https://www.goodreads.com/book/show/53817.What_s_So_Amazing_About_Grace_,What's So Amazing About Grace? (Paperback),Philip Yancey,4.13,"41,170",1997,133,religion
76402,https://www.goodreads.com/book/show/76402.The_Heart_of_Christianity,The Heart of Christianity: Rediscovering a Life of Faith (Paperback),Marcus J. Borg,3.99,"5,667",2003,133,religion
40886652-the-standard-of-truth,https://www.goodreads.com/book/show/40886652-the-standard-of-truth,"The Standard of Truth: 1815–1846 (Saints, #1)",The Church of Jesus Christ of Latter-day Saints,4.55,"6,906",2018,132,religion
25332115-the-sound-of-gravel,https://www.goodreads.com/book/show/25332115-the-sound-of-gravel,The Sound of Gravel (Hardcover),Ruth Wariner,4.25,"38,576",2016,132,religion
11507,https://www.goodreads.com/book/show/11507.My_Name_Is_Asher_Lev,My Name Is Asher Lev (Paperback),Chaim Potok,4.22,"37,626",1972,132,religion
11346463-beyond-religion,https://www.goodreads.com/book/show/11346463-beyond-religion,Beyond Religion: Ethics for a Whole World (Hardcover),Dalai Lama XIV,3.96,"6,109",2011,131,religion
10210552-absolute-monarchs,https://www.goodreads.com/book/show/10210552-absolute-monarchs,Absolute Monarchs: A History of the Papacy (Hardcover),John Julius Norwich,3.70,"2,906",2011,131,religion
82405,https://www.goodreads.com/book/show/82405.Jesus_of_Nazareth,Jesus of Nazareth: From the Baptism in the Jordan to the Transfiguration (Hardcover),Benedict XVI,4.40,"5,473",2007,131,religion
372623,https://www.goodreads.com/book/show/372623.Rescuing_the_Bible_from_Fundamentalism,Rescuing the Bible from Fundamentalism: A Bishop Rethinks the Meaning of Scripture (Paperback),John Shelby Spong,4.02,"2,150",1991,131,religion
463877,https://www.goodreads.com/book/show/463877.The_Rig_Veda,The Rig Veda (Paperback),Wendy Doniger,3.91,"1,213",-1000,130,religion
23281637-faith-versus-fact,https://www.goodreads.com/book/show/23281637-faith-versus-fact,Faith Versus Fact: Why Science and Religion are Incompatible (Hardcover),Jerry A. Coyne,4.13,"1,562",2015,130,religion
199065,https://www.goodreads.com/book/show/199065.No_Man_Knows_My_History,No Man Knows My History: The Life of Joseph Smith (Paperback),Fawn M. Brodie,4.11,"2,717",1945,130,religion
69094,https://www.goodreads.com/book/show/69094.Simply_Christian,Simply Christian: Why Christianity Makes Sense (Hardcover),N.T. Wright,3.99,"10,041",2006,130,religion
99007,https://www.goodreads.com/book/show/99007.Jewish_Literacy,"Jewish Literacy: The Most Important Things to Know about the Jewish Religion, Its People, and Its History (Hardcover)",Joseph Telushkin,4.30,"2,081",1991,130,religion
6371553-the-book-of-genesis,https://www.goodreads.com/book/show/6371553-the-book-of-genesis,The Book of Genesis (Hardcover),Robert Crumb,4.02,"4,927",2009,129,religion
66485,https://www.goodreads.com/book/show/66485.The_Crisis_of_Islam,The Crisis of Islam: Holy War and Unholy Terror (Paperback),Bernard Lewis,3.70,"3,110",2003,129,religion
27202,https://www.goodreads.com/book/show/27202.The_Gifts_of_the_Jews,The Gifts of the Jews: How a Tribe of Desert Nomads Changed the Way Everyone Thinks and Feels (Paperback),Thomas Cahill,3.87,"4,447",1998,129,religion
3577033-good-book,https://www.goodreads.com/book/show/3577033-good-book,"Good Book: The Bizarre, Hilarious, Disturbing, Marvelous, and Inspiring Things I Learned When I Read Every Single Word of the Bible (Paperback)",David Plotz,3.80,"1,511",2009,128,religion
24972,https://www.goodreads.com/book/show/24972.The_Sickness_Unto_Death,The Sickness Unto Death: A Christian Psychological Exposition for Upbuilding and Awakening (Paperback),Søren Kierkegaard,4.10,"9,184",1849,128,religion
554986,https://www.goodreads.com/book/show/554986.The_Family,The Family: The Secret Fundamentalism at the Heart of American Power (Hardcover),Jeff Sharlet,3.78,"3,332",2007,128,religion
5131,https://www.goodreads.com/book/show/5131.The_Perennial_Philosophy,The Perennial Philosophy (Paperback),Aldous Huxley,4.01,"6,234",1944,128,religion
141152,https://www.goodreads.com/book/show/141152.Ramayana,Ramayana (Paperback),Vālmīki,4.14,"9,363",-400,127,religion
35450727-the-darkening-age,https://www.goodreads.com/book/show/35450727-the-darkening-age,The Darkening Age: The Christian Destruction of the Classical World (Kindle Edition),Catherine Nixey,4.04,"3,590",2017,127,religion
20262405-the-bible-tells-me-so,https://www.goodreads.com/book/show/20262405-the-bible-tells-me-so,The Bible Tells Me So: Why Defending Scripture Has Made Us Unable to Read It (Hardcover),Peter Enns,4.22,"4,291",2014,127,religion
104279,https://www.goodreads.com/book/show/104279.The_Lost_Gospel_of_Judas_Iscariot,The Lost Gospel of Judas Iscariot: A New Look at Betrayer and Betrayed (Hardcover),Bart D. Ehrman,3.83,"1,502",2006,127,religion
329157,https://www.goodreads.com/book/show/329157.The_Orthodox_Church,The Orthodox Church (Paperback),Kallistos Ware,4.25,"2,793",1963,127,religion
22928900-one-nation-under-god,https://www.goodreads.com/book/show/22928900-one-nation-under-god,One Nation Under God: How Corporate America Invented Christian America (Hardcover),Kevin M. Kruse,3.94,"2,038",2015,126,religion
3116205-the-prodigal-god,https://www.goodreads.com/book/show/3116205-the-prodigal-god,The Prodigal God: Recovering the Heart of the Christian Faith (Hardcover),Timothy J. Keller,4.37,"35,001",2008,126,religion
92057,https://www.goodreads.com/book/show/92057.The_Autobiography_of_Malcolm_X,The Autobiography of Malcolm X (Paperback),Malcolm X,4.32,"237,404",1965,126,religion
13497505-love-does,https://www.goodreads.com/book/show/13497505-love-does,Love Does: Discover a Secretly Incredible Life in an Ordinary World (Paperback),Bob Goff,4.28,"67,547",2012,125,religion
6515834-forgotten-god,https://www.goodreads.com/book/show/6515834-forgotten-god,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit (Paperback),Francis Chan,4.09,"45,245",2009,125,religion
9948,https://www.goodreads.com/book/show/9948.The_Infinite_Atonement,The Infinite Atonement (Hardcover),Tad R. Callister,4.64,"5,670",2000,125,religion
41580312-be-here-now,https://www.goodreads.com/book/show/41580312-be-here-now,Be Here Now (Kindle Edition),Ram Dass,4.27,"31,044",1971,125,religion
28449257-the-wonder,https://www.goodreads.com/book/show/28449257-the-wonder,The Wonder (Hardcover),Emma Donoghue,3.62,"74,311",2016,124,religion
13259270-free-will,https://www.goodreads.com/book/show/13259270-free-will,Free Will (Paperback),Sam Harris,3.87,"29,623",2012,124,religion
90018,https://www.goodreads.com/book/show/90018.The_Gnostic_Bible,The Gnostic Bible (Paperback),Willis Barnstone,4.18,"2,225",2003,124,religion
25816892-jesus-before-the-gospels,https://www.goodreads.com/book/show/25816892-jesus-before-the-gospels,"Jesus Before the Gospels: How the Earliest Christians Remembered, Changed, and Invented Their Stories of the Savior (Hardcover)",Bart D. Ehrman,3.96,"1,147",2016,123,religion
3338544,https://www.goodreads.com/book/show/3338544,رحلتي من الشك إلى الإيمان (Paperback),مصطفى محمود,3.99,"22,528",1970,123,religion
153242,https://www.goodreads.com/book/show/153242.Take_This_Bread,Take This Bread: A Radical Conversion (Hardcover),Sara  Miles,3.90,"6,157",2007,123,religion
11489698-prophet-s-prey,https://www.goodreads.com/book/show/11489698-prophet-s-prey,Prophet's Prey: My Seven-Year Investigation Into Warren Jeffs and the Fundamentalist Church of Latter-Day Saints (Hardcover),Sam Brower,3.96,"5,680",2011,123,religion
169338,https://www.goodreads.com/book/show/169338.In_the_Footsteps_of_the_Prophet,In the Footsteps of the Prophet: Lessons from the Life of Muhammad (Hardcover),Tariq Ramadan,4.44,"4,027",2007,123,religion
11422,https://www.goodreads.com/book/show/11422.Redeeming_Love,Redeeming Love (Paperback),Francine Rivers,4.49,"239,072",1991,123,religion
31837,https://www.goodreads.com/book/show/31837.The_Consolation_of_Philosophy,The Consolation of Philosophy (Paperback),Boethius,3.99,"12,392",524,123,religion
178747,https://www.goodreads.com/book/show/178747.Martin_Luther_s_Ninety_Five_Theses,Martin Luther's Ninety-Five Theses (Paperback),Martin Luther,3.90,"2,024",1517,123,religion
19127,https://www.goodreads.com/book/show/19127.God_s_Politics,God's Politics: Why the Right Gets It Wrong and the Left Doesn't Get It (Paperback),Jim Wallis,3.66,"3,476",2005,123,religion
6101996-jesus-interrupted,https://www.goodreads.com/book/show/6101996-jesus-interrupted,"Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible & Why We Don't Know About Them (Hardcover)",Bart D. Ehrman,3.96,"8,739",2009,122,religion
2750180,https://www.goodreads.com/book/show/2750180,لا تحزن (Paperback),عائض القرني,4.13,"29,112",2003,122,religion
32283133-origin,https://www.goodreads.com/book/show/32283133-origin,"Origin (Robert Langdon, #5)",Dan Brown,3.87,"287,729",2017,122,religion
17333444-the-witness-wore-red,https://www.goodreads.com/book/show/17333444-the-witness-wore-red,The Witness Wore Red: The 19th Wife Who Brought Polygamous Cult Leaders to Justice (Hardcover),Rebecca Musser,4.00,"9,704",2013,122,religion
15815359-the-first-muslim,https://www.goodreads.com/book/show/15815359-the-first-muslim,The First Muslim: The Story of Muhammad (Hardcover),Lesley Hazleton,3.95,"3,814",2013,122,religion
13598218-the-invention-of-religion,https://www.goodreads.com/book/show/13598218-the-invention-of-religion,The Invention of Religion (Kindle Edition),Alexander Drake,3.91,620,2012,122,religion
499392,https://www.goodreads.com/book/show/499392.Atheist_Universe,Atheist Universe: The Thinking Person's Answer to Christian Fundamentalism (Paperback),David Mills,3.97,"4,641",2003,121,religion
228261,https://www.goodreads.com/book/show/228261.Soul_Harvest,"Soul Harvest: The World Takes Sides (Left Behind, #4)",Tim LaHaye,3.95,"32,685",1998,121,religion
533868,https://www.goodreads.com/book/show/533868.God_in_Search_of_Man,God in Search of Man: A Philosophy of Judaism (Paperback),Abraham Joshua Heschel,4.38,"1,450",1955,121,religion
183903,https://www.goodreads.com/book/show/183903.Constantine_s_Sword,Constantine's Sword: The Church and the Jews (Paperback),James Carroll,4.09,"1,994",2001,121,religion
97078,https://www.goodreads.com/book/show/97078.Atheism,Atheism: The Case Against God (Paperback),George H. Smith,3.95,"3,818",1979,121,religion
115929,https://www.goodreads.com/book/show/115929.The_New_American_Bible,The New American Bible (Paperback),Anonymous,4.52,"2,573",1899,120,religion
89369,https://www.goodreads.com/book/show/89369.The_Te_of_Piglet,The Te of Piglet (Paperback),Benjamin Hoff,3.76,"19,607",1992,120,religion
31968,https://www.goodreads.com/book/show/31968.Walking_the_Bible,Walking the Bible: A Journey by Land Through the Five Books of Moses (Paperback),Bruce Feiler,3.88,"3,207",2001,120,religion
15954244-the-god-who-weeps,https://www.goodreads.com/book/show/15954244-the-god-who-weeps,The God Who Weeps: How Mormonism Makes Sense of Life (Hardcover),Terryl L. Givens,4.31,"3,007",2012,120,religion
208180,https://www.goodreads.com/book/show/208180.Jesus_and_the_Disinherited,Jesus and the Disinherited (Paperback),Howard Thurman,4.51,"4,089",1949,120,religion
824412,https://www.goodreads.com/book/show/824412.A_Secular_Age,A Secular Age (Hardcover),Charles Taylor,4.25,"1,298",2007,120,religion
53834,https://www.goodreads.com/book/show/53834.The_Jesus_I_Never_Knew,The Jesus I Never Knew (Paperback),Philip Yancey,4.11,"21,632",1995,120,religion
232467,https://www.goodreads.com/book/show/232467.Institutes_of_the_Christian_Religion_2_Vols,"Institutes of the Christian Religion, 2 Vols (ebook)",John Calvin,4.08,"11,334",1536,119,religion
81196,https://www.goodreads.com/book/show/81196.Atheist_Manifesto,"Atheist Manifesto: The Case Against Christianity, Judaism, and Islam (Hardcover)",Michel Onfray,3.78,"3,530",2005,119,religion
7011225-caim,https://www.goodreads.com/book/show/7011225-caim,Caim (Paperback),José Saramago,3.95,"23,073",2009,119,religion
12417679-the-cross-and-the-lynching-tree,https://www.goodreads.com/book/show/12417679-the-cross-and-the-lynching-tree,The Cross and the Lynching Tree (Hardcover),James H. Cone,4.51,"3,929",2011,119,religion
138929,https://www.goodreads.com/book/show/138929.The_Closing_of_the_Western_Mind,The Closing of the Western Mind: The Rise of Faith and the Fall of Reason (Paperback),Charles Freeman,4.05,"1,940",2002,119,religion
54883,https://www.goodreads.com/book/show/54883.Reading_Judas,Reading Judas: The Gospel of Judas and the Shaping of Christianity (Hardcover),Elaine Pagels,3.73,"1,314",2007,119,religion
100924,https://www.goodreads.com/book/show/100924.Perelandra,"Perelandra (The Space Trilogy, #2)",C.S. Lewis,3.97,"46,691",1943,118,religion
36373587-pure,https://www.goodreads.com/book/show/36373587-pure,Pure: Inside the Evangelical Movement That Shamed a Generation of Young Women and How I Broke Free (Hardcover),Linda Kay Klein,4.17,"4,003",2018,118,religion
33294200-the-poet-x,https://www.goodreads.com/book/show/33294200-the-poet-x,The Poet X (Kindle Edition),Elizabeth Acevedo,4.37,"95,144",2018,118,religion
35074096-mythos,https://www.goodreads.com/book/show/35074096-mythos,"Mythos: The Greek Myths Retold (Stephen Fry's Great Mythology, #1)",Stephen Fry,4.26,"76,205",2017,118,religion
434535,https://www.goodreads.com/book/show/434535.The_Peacegiver,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes (Hardcover),James L. Ferrell,4.40,"13,845",2004,118,religion
612143,https://www.goodreads.com/book/show/612143.Heretics,Heretics (Paperback),G.K. Chesterton,4.18,"4,135",1905,118,religion
100629,https://www.goodreads.com/book/show/100629.The_Universe_in_a_Single_Atom,The Universe in a Single Atom: The Convergence of Science and Spirituality (Paperback),Dalai Lama XIV,3.96,"9,994",2005,118,religion
36137506-why-religion,https://www.goodreads.com/book/show/36137506-why-religion,Why Religion?: A Personal Story (ebook),Elaine Pagels,3.97,"2,346",2018,117,religion
38915761-the-color-of-compromise,https://www.goodreads.com/book/show/38915761-the-color-of-compromise,The Color of Compromise: The Truth about the American Church’s Complicity in Racism (Hardcover),Jemar Tisby,4.52,"8,681",2019,117,religion
21413835-heirs-to-forgotten-kingdoms,https://www.goodreads.com/book/show/21413835-heirs-to-forgotten-kingdoms,Heirs to Forgotten Kingdoms: Journeys Into the Disappearing Religions of the Middle East (Hardcover),Gerard Russell,4.21,"1,236",2014,117,religion
12987401-bad-religion,https://www.goodreads.com/book/show/12987401-bad-religion,Bad Religion: How We Became a Nation of Heretics (Hardcover),Ross Douthat,3.98,"1,975",2012,117,religion
10138607-habibi,https://www.goodreads.com/book/show/10138607-habibi,Habibi (Hardcover),Craig Thompson,4.03,"38,176",2011,117,religion
3464030-quiverfull,https://www.goodreads.com/book/show/3464030-quiverfull,Quiverfull: Inside the Christian Patriarchy Movement (Hardcover),Kathryn Joyce,3.76,"1,390",2009,117,religion
128592,https://www.goodreads.com/book/show/128592.Salvation_on_Sand_Mountain,Salvation on Sand Mountain: Snake-Handling and Redemption in Southern Appalachia (Paperback),Dennis Covington,3.93,"3,612",1995,117,religion
115033,https://www.goodreads.com/book/show/115033.The_Faith_Club,"The Faith Club: A Muslim, A Christian, A Jew--Three Women Search for Understanding (Hardcover)",Suzanne Oliver,3.77,"5,281",2006,117,religion
28025,https://www.goodreads.com/book/show/28025.The_Myth_of_the_Eternal_Return_or_Cosmos_and_History,"The Myth of the Eternal Return or, Cosmos and History (Paperback)",Mircea Eliade,4.23,"2,644",1949,117,religion
276384,https://www.goodreads.com/book/show/276384.Crossing_the_Threshold_of_Hope,Crossing the Threshold of Hope (Paperback),Pope John Paul II,4.23,"4,123",1994,117,religion
33333,https://www.goodreads.com/book/show/33333.Searching_for_God_Knows_What,Searching for God Knows What (Paperback),Donald Miller,3.88,"27,691",2000,117,religion
241902,https://www.goodreads.com/book/show/241902.The_Cloud_of_Unknowing,The Cloud of Unknowing (Paperback),Anonymous,3.93,"5,097",1375,116,religion
6115911-the-god-virus,https://www.goodreads.com/book/show/6115911-the-god-virus,The God Virus: How Religion Infects Our Lives and Culture (Paperback),Darrel Ray,3.98,"2,816",2009,116,religion
169815,https://www.goodreads.com/book/show/169815.God_s_Secretaries_,God's Secretaries : The Making of the King James Bible (Paperback),Adam Nicolson,3.76,"1,704",2003,116,religion
43532557-outgrowing-god,https://www.goodreads.com/book/show/43532557-outgrowing-god,Outgrowing God: A Beginner’s Guide (Hardcover),Richard Dawkins,4.03,"3,637",2019,115,religion
146071,https://www.goodreads.com/book/show/146071.Kingdom_Coming,Kingdom Coming: The Rise of Christian Nationalism (Paperback),Michelle Goldberg,3.96,"1,166",2006,115,religion
11256979-the-magic-of-reality,https://www.goodreads.com/book/show/11256979-the-magic-of-reality,The Magic of Reality: How We Know What's Really True (Hardcover),Richard Dawkins,4.05,"23,921",2011,115,religion
9516,https://www.goodreads.com/book/show/9516.Persepolis,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,4.23,"179,623",2003,115,religion
79705,https://www.goodreads.com/book/show/79705.Apollyon,"Apollyon (Left Behind, #5)",Tim LaHaye,3.96,"30,501",1999,115,religion
399460,https://www.goodreads.com/book/show/399460.The_Holy_Temple,The Holy Temple (Hardcover),Boyd K. Packer,4.42,"7,384",1980,115,religion
40128120-shameless,https://www.goodreads.com/book/show/40128120-shameless,Shameless: A Sexual Reformation (Kindle Edition),Nadia Bolz-Weber,4.21,"6,352",2019,114,religion
313631,https://www.goodreads.com/book/show/313631.More_Than_a_Carpenter,More Than a Carpenter (Paperback),Josh McDowell,4.20,"28,232",1977,114,religion
32812,https://www.goodreads.com/book/show/32812.Paradiso,"Paradiso (The Divine Comedy, #3)",Dante Alighieri,3.95,"17,093",1320,114,religion
30009,https://www.goodreads.com/book/show/30009.Asimov_s_Guide_to_the_Bible,Asimov's Guide to the Bible: The Old and New Testaments (2 Vol.),Isaac Asimov,4.17,"1,145",1968,114,religion
79876,https://www.goodreads.com/book/show/79876.Does_My_Head_Look_Big_in_This_,Does My Head Look Big in This? (Hardcover),Randa Abdel-Fattah,3.66,"11,126",2007,114,religion
31920820-priestdaddy,https://www.goodreads.com/book/show/31920820-priestdaddy,Priestdaddy (Hardcover),Patricia Lockwood,3.76,"18,139",2017,113,religion
6362097-good-without-god,https://www.goodreads.com/book/show/6362097-good-without-god,Good Without God: What a Billion Nonreligious People Do Believe (Hardcover),Greg M. Epstein,3.92,"3,063",2009,113,religion
1745334,https://www.goodreads.com/book/show/1745334.There_Is_a_God,There Is a God: How the World's Most Notorious Atheist Changed His Mind (Hardcover),Antony Flew,3.70,"2,303",2007,113,religion
1073773,https://www.goodreads.com/book/show/1073773.50_Reasons_People_Give_for_Believing_in_a_God,50 Reasons People Give for Believing in a God (Paperback),Guy P. Harrison,3.97,"1,881",2008,113,religion
35476,https://www.goodreads.com/book/show/35476.Black_Elk_Speaks,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux (Paperback),John G. Neihardt,4.08,"16,508",1932,113,religion
48570454-transcendent-kingdom,https://www.goodreads.com/book/show/48570454-transcendent-kingdom,Transcendent Kingdom (Hardcover),Yaa Gyasi,4.14,"96,629",2020,112,religion
339515,https://www.goodreads.com/book/show/339515.Why_I_am_Not_a_Muslim,Why I am Not a Muslim (Paperback),Ibn Warraq,3.91,951,1995,112,religion
616330,https://www.goodreads.com/book/show/616330.The_Book_of_Enoch,The Book of Enoch (Ethiopian),Anonymous,4.00,"3,254",-300,112,religion
28819132-a-little-history-of-religion,https://www.goodreads.com/book/show/28819132-a-little-history-of-religion,A Little History of Religion (Hardcover),Richard Holloway,4.21,"2,488",2016,112,religion
128029,https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns,A Thousand Splendid Suns (Hardcover),Khaled Hosseini,4.39,"1,278,082",2007,112,religion
80226,https://www.goodreads.com/book/show/80226.Doubt,Doubt: A History (Paperback),Jennifer Michael Hecht,4.07,"3,174",2003,112,religion
103610,https://www.goodreads.com/book/show/103610.The_Prayer_of_Jabez,The Prayer of Jabez:  Breaking Through to the Blessed Life (Hardcover),Bruce H. Wilkinson,3.94,"80,143",2000,111,religion
7620761-the-butterfly-mosque,https://www.goodreads.com/book/show/7620761-the-butterfly-mosque,The Butterfly Mosque: A Young American Woman's Journey to Love and Islam (Hardcover),G. Willow Wilson,4.06,"4,444",2010,111,religion
610018,https://www.goodreads.com/book/show/610018.The_Historical_Jesus,The Historical Jesus: The Life of a Mediterranean Jewish Peasant (Paperback),John Dominic Crossan,4.06,"1,854",1991,111,religion
111388,https://www.goodreads.com/book/show/111388.Jesus_Among_Other_Gods,Jesus Among Other Gods: The Absolute Claims of the Christian Message (Paperback),Ravi Zacharias,4.12,"11,392",2000,111,religion
25708,https://www.goodreads.com/book/show/25708.Saint_Thomas_Aquinas,Saint Thomas Aquinas (Paperback),G.K. Chesterton,4.13,"4,042",1933,110,religion
76334,https://www.goodreads.com/book/show/76334.A_New_Earth,A New Earth: Awakening to Your Life's Purpose (Paperback),Eckhart Tolle,4.09,"178,901",2005,110,religion
77203,https://www.goodreads.com/book/show/77203.The_Kite_Runner,The Kite Runner (Paperback),Khaled Hosseini,4.32,"2,668,685",2003,110,religion
5303373-the-chosen-one,https://www.goodreads.com/book/show/5303373-the-chosen-one,The Chosen One (Hardcover),Carol Lynch Williams,3.85,"14,949",2009,110,religion
958805,https://www.goodreads.com/book/show/958805.Crazy_for_God,"Crazy for God: How I Grew Up as One of the Elect, Helped Found the Religious Right, and Lived to Take All (or Almost All) of It Back",Frank Schaeffer,3.68,"2,068",2007,110,religion
48467,https://www.goodreads.com/book/show/48467.Wise_Blood,Wise Blood (Paperback),Flannery O'Connor,3.85,"28,382",1952,110,religion
121706,https://www.goodreads.com/book/show/121706.Reflections_on_the_Psalms,Reflections on the Psalms (Paperback),C.S. Lewis,3.85,"6,326",1958,109,religion
48467,https://www.goodreads.com/book/show/48467.Wise_Blood,Wise Blood (Paperback),Flannery O'Connor,3.85,"28,382",1952,109,religion
2336862,https://www.goodreads.com/book/show/2336862.Rapture_Ready_,Rapture Ready!: Adventures in the Parallel Universe of Christian Pop Culture (Hardcover),Daniel Radosh,3.93,"1,360",2008,109,religion
331344,https://www.goodreads.com/book/show/331344.Being_Peace,"Being Peace (Being Peace, #1)",Thich Nhat Hanh,4.23,"12,216",1987,109,religion
16948,https://www.goodreads.com/book/show/16948.Children_of_God,"Children of God (The Sparrow, #2)",Mary Doria Russell,4.07,"18,811",1998,109,religion
27405142-the-name-of-god-is-mercy,https://www.goodreads.com/book/show/27405142-the-name-of-god-is-mercy,The Name of God is Mercy (ebook),Pope Francis,4.17,"5,067",2015,108,religion
4597270-losing-my-religion,https://www.goodreads.com/book/show/4597270-losing-my-religion,Losing My Religion: How I Lost My Faith Reporting on Religion in America—and Found Unexpected Peace (Hardcover),William Lobdell,3.90,"1,373",2009,108,religion
5662443-an-altar-in-the-world,https://www.goodreads.com/book/show/5662443-an-altar-in-the-world,An Altar in the World: A Geography of Faith (Hardcover),Barbara Brown Taylor,4.33,"7,473",2009,108,religion
772514,https://www.goodreads.com/book/show/772514.Hinduism,Hinduism: A Very Short Introduction (Paperback),Kim Knott,3.25,898,1998,108,religion
551520,https://www.goodreads.com/book/show/551520.The_Wisdom_of_Insecurity,The Wisdom of Insecurity: A Message for an Age of Anxiety (Paperback),Alan W. Watts,4.12,"19,760",1951,108,religion
6092250,https://www.goodreads.com/book/show/6092250,الإسلام بين الشرق والغرب (Paperback),Alija Izetbegović,4.47,"10,170",1980,107,religion
12233930-the-holy-bible,https://www.goodreads.com/book/show/12233930-the-holy-bible,The Holy Bible: New Revised Standard Version with the Apocrypha (Kindle Edition),Anonymous,4.48,"2,003",1920,107,religion
30257963-12-rules-for-life,https://www.goodreads.com/book/show/30257963-12-rules-for-life,12 Rules for Life: An Antidote to Chaos (Hardcover),Jordan B. Peterson,3.93,"146,269",2018,107,religion
29799,https://www.goodreads.com/book/show/29799.The_Way_of_a_Pilgrim_and_the_Pilgrim_Continues_His_Way,The Way of a Pilgrim and the Pilgrim Continues His Way (Paperback),Anonymous,4.01,"5,530",1860,107,religion
2218102,https://www.goodreads.com/book/show/2218102.Maps_of_Meaning,Maps of Meaning: The Architecture of Belief (Paperback),Jordan B. Peterson,4.11,"3,994",1999,107,religion
609035,https://www.goodreads.com/book/show/609035.Foxe_s_Book_of_Martyrs,Foxe's Book of Martyrs (Paperback),John Foxe,4.22,"18,386",1563,107,religion
